"Hospital_CityCod","Hospital_City","Hospital_State","Hospital_CityLat","Hospital_CityLon","Hospital_CityAlt","Hospital_CityArea"
350060,"\u00c1guas de Sao Pedro","Sao Paulo",-22.59734,-47.88397,515,3.612
350070,"Agudos","Sao Paulo",-22.47404,-48.99016,601,966.708
350075,"Alambari","Sao Paulo",-23.5539,-47.89359,610,159.6
350080,"Alfredo Marcondes","Sao Paulo",-21.95274,-51.41294,414,118.915
350090,"Altair","Sao Paulo",-20.5233,-49.06011,556,312.998
350100,"Altinopolis","Sao Paulo",-21.02458,-47.37328,904,928.956
350110,"Alto Alegre","Sao Paulo",-21.58169,-50.1636,503,318.574
350115,"Aluminio","Sao Paulo",-23.53337,-47.25906,782,83.66
350120,"\u00c1lvares Florence","Sao Paulo",-20.31988,-49.91118,460,362.412
350130,"\u00c1lvares Machado","Sao Paulo",-22.07778,-51.4688,477,347.646
350140,"\u00c1lvaro de Carvalho","Sao Paulo",-22.07637,-49.72061,615,153.662
350150,"Alvinlandia","Sao Paulo",-22.44501,-49.76303,667,84.879
350160,"Americana","Sao Paulo",-22.74088,-47.33036,550,133.912
350170,"Americo Brasiliense","Sao Paulo",-21.73004,-48.1066,730,122.785
350180,"Americo de Campos","Sao Paulo",-20.2964,-49.72703,449,252.876
350190,"Amparo","Sao Paulo",-22.69939,-46.76509,673,445.323
350200,"Analandia","Sao Paulo",-22.12879,-47.66077,660,325.953
350210,"Andradina","Sao Paulo",-20.90146,-51.37885,392,964.226
350220,"Angatuba","Sao Paulo",-23.48399,-48.40676,628,1027.258
350230,"Anhembi","Sao Paulo",-22.78632,-48.12693,461,736.557
350240,"Anhumas","Sao Paulo",-22.29324,-51.38607,470,320.84
350250,"Aparecida","Sao Paulo",-22.84815,-45.22943,582,121.076
350260,"Aparecida d'Oeste","Sao Paulo",-20.45085,-50.88562,423,179.004
350270,"Apiai","Sao Paulo",-24.51332,-48.84866,926,974.322
350275,"Aracariguama","Sao Paulo",-23.43004,-47.07155,711,145.204
350280,"Aracatuba","Sao Paulo",-21.20548,-50.43923,403,1167.129
350290,"Aracoiaba da Serra","Sao Paulo",-23.50732,-47.58724,625,255.327
350300,"Aramina","Sao Paulo",-20.08994,-47.78601,625,202.829
350310,"Arandu","Sao Paulo",-23.13341,-49.05098,633,285.908
350315,"Arapei","Sao Paulo",-22.6748,-44.44811,519,156.902
350320,"Araraquara","Sao Paulo",-21.79036,-48.17444,673,1003.625
350330,"Araras","Sao Paulo",-22.35709,-47.38583,635,644.831
350335,"Arco-\u00cdris","Sao Paulo",-21.77391,-50.46491,441,264.904
350340,"Arealva","Sao Paulo",-22.02477,-48.92041,448,504.973
350350,"Areias","Sao Paulo",-22.58219,-44.69943,534,305.227
350360,"Areiopolis","Sao Paulo",-22.67394,-48.66559,649,85.907
350370,"Ariranha","Sao Paulo",-21.18613,-48.78834,591,132.624
350380,"Artur Nogueira","Sao Paulo",-22.57134,-47.1643,650,178.026
350390,"Aruja","Sao Paulo",-23.39583,-46.32049,789,96.167
350395,"Aspasia","Sao Paulo",-20.15819,-50.72696,404,69.373
350400,"Assis","Sao Paulo",-22.66284,-50.41751,562,460.609
350410,"Atibaia","Sao Paulo",-23.11631,-46.55506,808,478.521
350420,"Auriflama","Sao Paulo",-20.68733,-50.55396,481,434.498
350430,"Avai","Sao Paulo",-22.15677,-49.33682,490,540.689
350440,"Avanhandava","Sao Paulo",-21.46087,-49.9427,429,338.37
350450,"Avare","Sao Paulo",-23.10319,-48.92326,770,1213.055
350460,"Bady Bassitt","Sao Paulo",-20.91856,-49.44857,529,110.372
350470,"Balbinos","Sao Paulo",-21.90152,-49.35647,470,91.635
350480,"Balsamo","Sao Paulo",-20.73826,-49.57933,545,149.881
350490,"Bananal","Sao Paulo",-22.68262,-44.32333,450,616.428
350500,"Barao de Antonina","Sao Paulo",-23.62711,-49.56606,571,153.141
350510,"Barbosa","Sao Paulo",-21.25903,-49.95399,396,205.212
350520,"Bariri","Sao Paulo",-22.07198,-48.74152,435,444.405
350530,"Barra Bonita","Sao Paulo",-22.49115,-48.56323,472,150.121
350535,"Barra do Chapeu","Sao Paulo",-24.47143,-49.02714,774,405.681
350540,"Barra do Turvo","Sao Paulo",-24.75939,-48.50234,154,1007.671
350550,"Barretos","Sao Paulo",-20.55846,-48.56738,538,1566.161
350560,"Barrinha","Sao Paulo",-21.19174,-48.16281,513,146.025
350570,"Barueri","Sao Paulo",-23.5089,-46.87465,742,65.701
350580,"Bastos","Sao Paulo",-21.92104,-50.73487,454,170.907
350590,"Batatais","Sao Paulo",-20.89193,-47.58611,866,849.526
350600,"Bauru","Sao Paulo",-22.32512,-49.083,510,667.684
350610,"Bebedouro","Sao Paulo",-20.94982,-48.47736,565,683.192
350620,"Bento de Abreu","Sao Paulo",-21.26911,-50.81185,432,301.687
350630,"Bernardino de Campos","Sao Paulo",-23.01355,-49.47404,698,244.158
350635,"Bertioga","Sao Paulo",-23.85401,-46.13654,8,490.148
350640,"Bilac","Sao Paulo",-21.40257,-50.48111,439,158.025
350650,"Birigui","Sao Paulo",-21.29239,-50.33933,414,530.03
350660,"Biritiba-Mirim","Sao Paulo",-23.57103,-46.04121,779,317.406
350670,"Boa Esperanca do Sul","Sao Paulo",-21.99248,-48.3906,478,690.748
350680,"Bocaina","Sao Paulo",-22.13392,-48.52049,572,363.926
350690,"Bofete","Sao Paulo",-23.10252,-48.26003,568,653.541
350700,"Boituva","Sao Paulo",-23.28194,-47.67147,643,248.968
350710,"Bom Jesus dos Perdoes","Sao Paulo",-23.13084,-46.46649,758,108.366
350715,"Bom Sucesso de Itarare","Sao Paulo",-24.31826,-49.14376,965,133.578
350720,"Bora","Sao Paulo",-22.27012,-50.54488,465,118.951
350730,"Boraceia","Sao Paulo",-22.19321,-48.77922,485,122.11
350740,"Borborema","Sao Paulo",-21.62154,-49.07264,414,552.256
350745,"Borebi","Sao Paulo",-22.56783,-48.9716,603,347.989
350750,"Botucatu","Sao Paulo",-22.88838,-48.44129,818,1482.642
350760,"Braganca Paulista","Sao Paulo",-22.9569,-46.54233,865,512.584
350770,"Bra\u00fana","Sao Paulo",-21.50102,-50.31817,464,195.176
350775,"Brejo Alegre","Sao Paulo",-21.16613,-50.18726,398,105.689
350780,"Brodowski","Sao Paulo",-20.99014,-47.6564,863,278.458
350790,"Brotas","Sao Paulo",-22.28652,-48.12683,643,1101.374
350800,"Buri","Sao Paulo",-23.79938,-48.59741,603,1195.91
350810,"Buritama","Sao Paulo",-21.06704,-50.14928,399,326.921
350820,"Buritizal","Sao Paulo",-20.19315,-47.70886,861,266.42
350830,"Cabralia Paulista","Sao Paulo",-22.45509,-49.33245,533,239.974
350840,"Cabre\u00fava","Sao Paulo",-23.31267,-47.13366,657,260.234
350850,"Cacapava","Sao Paulo",-23.10066,-45.70773,562,368.99
350860,"Cachoeira Paulista","Sao Paulo",-22.66475,-45.01063,524,287.99
350870,"Caconde","Sao Paulo",-21.52874,-46.64683,805,468.215
350880,"Cafelandia","Sao Paulo",-21.80971,-49.60035,442,920.28
350890,"Caiabu","Sao Paulo",-22.01233,-51.23595,406,253.352
350900,"Caieiras","Sao Paulo",-23.36212,-46.7441,764,97.642
350910,"Caiua","Sao Paulo",-21.82991,-51.98689,317,551.158
350920,"Cajamar","Sao Paulo",-23.36097,-46.88292,867,131.386
350925,"Cajati","Sao Paulo",-24.72636,-48.105,34,454.436
350930,"Cajobi","Sao Paulo",-20.87909,-48.81012,545,176.929
350940,"Cajuru","Sao Paulo",-21.27472,-47.30427,784,660.088
350945,"Campina do Monte Alegre","Sao Paulo",-23.58408,-48.4804,609,185.031
350950,"Campinas","Sao Paulo",-22.90734,-47.06016,689,794.571
350960,"Campo Limpo Paulista","Sao Paulo",-23.2094,-46.76382,766,79.403
350970,"Campos do Jordao","Sao Paulo",-22.74009,-45.5892,1639,290.52
350980,"Campos Novos Paulista","Sao Paulo",-22.59975,-50.00179,479,484.199
350990,"Cananeia","Sao Paulo",-25.01691,-47.92848,8,1239.376
350995,"Canas","Sao Paulo",-22.69067,-45.05698,525,53.261
351000,"Candido Mota","Sao Paulo",-22.74693,-50.38839,484,595.811
351010,"Candido Rodrigues","Sao Paulo",-21.32261,-48.63404,611,70.892
351015,"Canitar","Sao Paulo",-23.00984,-49.78543,500,57.459
351020,"Capao Bonito","Sao Paulo",-24.0068,-48.35143,706,1640.229
351030,"Capela do Alto","Sao Paulo",-23.4699,-47.73612,612,169.89
351040,"Capivari","Sao Paulo",-22.99955,-47.50221,527,322.878
351050,"Caraguatatuba","Sao Paulo",-23.62201,-45.41082,3,485.097
351060,"Carapicuiba","Sao Paulo",-23.53525,-46.84145,785,34.546
351070,"Cardoso","Sao Paulo",-20.08099,-49.91494,427,639.248
351080,"Casa Branca","Sao Paulo",-21.77799,-47.07976,718,864.225
351090,"Cassia dos Coqueiros","Sao Paulo",-21.285,-47.16711,882,191.683
351100,"Castilho","Sao Paulo",-20.87203,-51.48941,378,1065.318
351110,"Catanduva","Sao Paulo",-21.13954,-48.97587,525,290.596
351120,"Catigua","Sao Paulo",-21.04858,-49.05774,507,148.393
351130,"Cedral","Sao Paulo",-20.90423,-49.27284,566,197.838
351140,"Cerqueira Cesar","Sao Paulo",-23.0348,-49.16533,735,511.621
351150,"Cerquilho","Sao Paulo",-23.16867,-47.73753,575,127.803
351160,"Cesario Lange","Sao Paulo",-23.22473,-47.95211,595,190.392
351170,"Charqueada","Sao Paulo",-22.50888,-47.7757,598,175.846
351190,"Clementina","Sao Paulo",-21.56031,-50.45035,461,168.59
351200,"Colina","Sao Paulo",-20.71873,-48.53974,590,422.303
351210,"Colombia","Sao Paulo",-20.17156,-48.68748,475,728.648
351220,"Conchal","Sao Paulo",-22.33008,-47.17438,591,182.793
351230,"Conchas","Sao Paulo",-23.01296,-48.00989,494,466.12
351240,"Cordeiropolis","Sao Paulo",-22.48171,-47.45828,660,137.579
351250,"Coroados","Sao Paulo",-21.35405,-50.2873,406,246.825
351260,"Coronel Macedo","Sao Paulo",-23.63223,-49.31891,600,303.83
351270,"Corumbatai","Sao Paulo",-22.219,-47.62661,602,278.622
351280,"Cosmopolis","Sao Paulo",-22.64578,-47.19677,582,154.665
351290,"Cosmorama","Sao Paulo",-20.47703,-49.77886,510,441.68
351300,"Cotia","Sao Paulo",-23.60351,-46.93185,850,323.994
351310,"Cravinhos","Sao Paulo",-21.34043,-47.73004,795,311.423
351320,"Cristais Paulista","Sao Paulo",-20.40249,-47.42381,991,385.23
351330,"Cruzalia","Sao Paulo",-22.7455,-50.79367,361,149.33
351340,"Cruzeiro","Sao Paulo",-22.57775,-44.96173,522,305.699
351350,"Cubatao","Sao Paulo",-23.88384,-46.42003,7,142.879
351360,"Cunha","Sao Paulo",-23.07475,-44.95803,940,1407.25
351370,"Descalvado","Sao Paulo",-21.90908,-47.62066,689,753.706
351380,"Diadema","Sao Paulo",-23.6893,-46.62338,813,30.732
351385,"Dirce Reis","Sao Paulo",-20.46441,-50.60606,398,88.133
351390,"Divinolandia","Sao Paulo",-21.66162,-46.73687,1055,223.749
351400,"Dobrada","Sao Paulo",-21.5148,-48.40024,570,149.729
351410,"Dois Corregos","Sao Paulo",-22.36732,-48.38268,684,632.972
351420,"Dolcinopolis","Sao Paulo",-20.12287,-50.51536,467,77.939
351430,"Dourado","Sao Paulo",-22.11317,-48.31624,707,205.874
351440,"Dracena","Sao Paulo",-21.48614,-51.53405,414,487.688
351450,"Duartina","Sao Paulo",-22.41488,-49.40505,508,264.557
351460,"Dumont","Sao Paulo",-21.23333,-47.97084,624,111.376
351470,"Echapora","Sao Paulo",-22.425,-50.20701,685,515.244
351480,"Eldorado","Sao Paulo",-24.52539,-48.10323,28,1654.256
351490,"Elias Fausto","Sao Paulo",-23.04254,-47.37677,572,202.36
351492,"Elisiario","Sao Paulo",-21.16443,-49.11084,508,93.98
351495,"Emba\u00faba","Sao Paulo",-20.98267,-48.83262,546,83.129
351500,"Embu das Artes","Sao Paulo",-23.64731,-46.85086,792,70.398
351510,"Embu-Guacu","Sao Paulo",-23.83183,-46.81711,766,155.641
351512,"Emilianopolis","Sao Paulo",-21.83131,-51.48043,341,225.167
351515,"Engenheiro Coelho","Sao Paulo",-22.49119,-47.21308,629,109.941
351518,"Espirito Santo do Pinhal","Sao Paulo",-22.19705,-46.74551,878,389.235
351519,"Espirito Santo do Turvo","Sao Paulo",-22.69497,-49.42983,499,193.666
351520,"Estrela d'Oeste","Sao Paulo",-20.28608,-50.40547,487,296.281
351530,"Estrela do Norte","Sao Paulo",-22.4906,-51.66418,386,264.987
351535,"Euclides da Cunha Paulista","Sao Paulo",-22.555,-52.5909,306,573.894
351540,"Fartura","Sao Paulo",-23.38896,-49.51205,505,429.171
351550,"Fernandopolis","Sao Paulo",-20.28238,-50.24875,539,549.797
351560,"Fernando Prestes","Sao Paulo",-21.26712,-48.69227,539,169.99
351565,"Fernao","Sao Paulo",-22.35914,-49.51984,558,100.504
351570,"Ferraz de Vasconcelos","Sao Paulo",-23.54154,-46.36655,766,29.564
351580,"Flora Rica","Sao Paulo",-21.67673,-51.3823,387,224.711
351590,"Floreal","Sao Paulo",-20.67403,-50.14569,506,204.236
351600,"Florida Paulista","Sao Paulo",-21.61343,-51.16888,449,524.138
351610,"Florinia","Sao Paulo",-22.90357,-50.72482,390,225.886
351620,"Franca","Sao Paulo",-20.5361,-47.40233,996,605.679
351630,"Francisco Morato","Sao Paulo",-23.27583,-46.73253,861,49.001
351640,"Franco da Rocha","Sao Paulo",-23.3203,-46.72787,747,132.775
351650,"Gabriel Monteiro","Sao Paulo",-21.52898,-50.55546,432,138.681
351660,"Galia","Sao Paulo",-22.29402,-49.55211,561,355.914
351670,"Garca","Sao Paulo",-22.21071,-49.65653,680,555.807
351680,"Gastao Vidigal","Sao Paulo",-20.79524,-50.19022,421,180.569
351685,"Gaviao Peixoto","Sao Paulo",-21.84037,-48.49546,507,243.766
351690,"General Salgado","Sao Paulo",-20.64837,-50.36181,506,494.376
351700,"Getulina","Sao Paulo",-21.79983,-49.92928,489,676.736
351710,"Glicerio","Sao Paulo",-21.37978,-50.20842,388,272.8
351720,"Guaicara","Sao Paulo",-21.62214,-49.79876,456,277.154
351730,"Guaimbe","Sao Paulo",-21.91092,-49.89718,482,217.811
351740,"Guaira","Sao Paulo",-20.32014,-48.31447,518,1258.465
351750,"Guapiacu","Sao Paulo",-20.79645,-49.21915,502,325.126
351760,"Guapiara","Sao Paulo",-24.18253,-48.52768,766,408.292
351770,"Guara","Sao Paulo",-20.42756,-47.82459,576,362.183
351780,"Guaracai","Sao Paulo",-21.03288,-51.20911,440,569.197
351790,"Guaraci","Sao Paulo",-20.49881,-48.9445,485,641.501
351800,"Guarani d'Oeste","Sao Paulo",-20.07571,-50.34153,504,85.7
351810,"Guaranta","Sao Paulo",-21.89515,-49.59482,510,461.746
351820,"Guararapes","Sao Paulo",-21.25345,-50.64264,413,955.634
351830,"Guararema","Sao Paulo",-23.41523,-46.04105,627,270.816
351840,"Guaratingueta","Sao Paulo",-22.81743,-45.1916,544,752.636
351850,"Guarei","Sao Paulo",-23.37314,-48.18454,648,567.884
351860,"Guariba","Sao Paulo",-21.358,-48.23406,613,270.289
351870,"Guaruja","Sao Paulo",-23.99515,-46.24903,44,143.577
351880,"Guarulhos","Sao Paulo",-23.46851,-46.53108,776,318.675
351885,"Guatapara","Sao Paulo",-21.49189,-48.03773,514,413.567
351890,"Guzolandia","Sao Paulo",-20.65017,-50.66146,446,252.477
351900,"Herculandia","Sao Paulo",-22.00375,-50.38552,512,364.252
351905,"Holambra","Sao Paulo",-22.64175,-47.05929,605,65.577
351907,"Hortolandia","Sao Paulo",-22.8584,-47.2211,585,62.416
351910,"Iacanga","Sao Paulo",-21.89198,-49.01693,425,547.393
351920,"Iacri","Sao Paulo",-21.85506,-50.6892,497,321.948
351925,"Iaras","Sao Paulo",-22.87189,-49.15618,621,401.381
351930,"Ibate","Sao Paulo",-21.9556,-48.00239,831,290.978
351940,"Ibira","Sao Paulo",-21.08054,-49.23886,457,271.912
351950,"Ibirarema","Sao Paulo",-22.81454,-50.07913,478,228.23
351960,"Ibitinga","Sao Paulo",-21.75708,-48.82769,494,689.391
351970,"Ibi\u00fana","Sao Paulo",-23.65263,-47.22049,872,1058.082
351980,"Icem","Sao Paulo",-20.34351,-49.19612,458,362.355
351990,"Iepe","Sao Paulo",-22.6631,-51.07741,403,594.974
352000,"Igaracu do Tiete","Sao Paulo",-22.51115,-48.55707,493,97.747
352010,"Igarapava","Sao Paulo",-20.03961,-47.75107,610,468.299
352020,"Igarata","Sao Paulo",-23.20484,-46.15631,742,292.953
352030,"Iguape","Sao Paulo",-24.70695,-47.55314,5,1977.957
352040,"Ilhabela","Sao Paulo",-23.78865,-45.35406,87,347.515
352042,"Ilha Comprida","Sao Paulo",-24.73924,-47.55432,8,192.09
352044,"Ilha Solteira","Sao Paulo",-20.42937,-51.34489,377,652.641
352050,"Indaiatuba","Sao Paulo",-23.08165,-47.21231,632,311.545
352060,"Indiana","Sao Paulo",-22.17209,-51.25176,468,129.367
352070,"Indiapora","Sao Paulo",-19.97754,-50.28898,457,279.607
352080,"In\u00fabia Paulista","Sao Paulo",-21.76991,-50.96437,452,87.119
352090,"Ipaussu","Sao Paulo",-23.05291,-49.62681,578,209.554
352100,"Ipero","Sao Paulo",-23.35028,-47.68989,582,170.289
352110,"Ipe\u00fana","Sao Paulo",-22.4373,-47.7191,632,190.01
352115,"Ipigua","Sao Paulo",-20.66165,-49.38814,510,136.028
352120,"Iporanga","Sao Paulo",-24.58446,-48.5896,79,1152.059
352130,"Ipua","Sao Paulo",-20.44148,-48.01739,550,466.461
352140,"Iracemapolis","Sao Paulo",-22.58304,-47.52225,613,115.118
352150,"Irapua","Sao Paulo",-21.27644,-49.40815,433,257.612
352160,"Irapuru","Sao Paulo",-21.56748,-51.35017,427,214.461
352170,"Itabera","Sao Paulo",-23.85981,-49.13713,607,1110.35
352180,"Itai","Sao Paulo",-23.41906,-49.08103,598,1082.782
352190,"Itajobi","Sao Paulo",-21.31571,-49.05431,467,502.066
352200,"Itaju","Sao Paulo",-21.98467,-48.80502,510,230.355
352210,"Itanhaem","Sao Paulo",-24.18612,-46.79099,6,601.845
352215,"Itaoca","Sao Paulo",-24.64259,-48.84286,170,183.015
352220,"Itapecerica da Serra","Sao Paulo",-23.71536,-46.85055,906,150.742
352230,"Itapetininga","Sao Paulo",-23.58787,-48.04614,669,1789.3
352240,"Itapeva","Sao Paulo",-23.98344,-48.87739,690,1826.258
352250,"Itapevi","Sao Paulo",-23.54693,-46.93337,743,82.658
352260,"Itapira","Sao Paulo",-22.43601,-46.82125,649,518.416
352265,"Itapirapua Paulista","Sao Paulo",-24.57155,-49.17217,571,406.478
352270,"Itapolis","Sao Paulo",-21.5947,-48.81339,490,996.747
352280,"Itaporanga","Sao Paulo",-23.7035,-49.4844,545,507.997
352290,"Itapui","Sao Paulo",-22.23213,-48.71887,459,140.023
352300,"Itapura","Sao Paulo",-20.63983,-51.50997,300,301.653
352310,"Itaquaquecetuba","Sao Paulo",-23.4769,-46.3516,762,82.622
352320,"Itarare","Sao Paulo",-24.11214,-49.33612,734,1003.86
352330,"Itariri","Sao Paulo",-24.29201,-47.17573,61,273.667
352340,"Itatiba","Sao Paulo",-23.00485,-46.83756,767,322.276
352350,"Itatinga","Sao Paulo",-23.10427,-48.61338,839,979.817
352360,"Itirapina","Sao Paulo",-22.25397,-47.81988,762,564.603
352370,"Itirapua","Sao Paulo",-20.64243,-47.21995,867,161.118
352380,"Itobi","Sao Paulo",-21.7349,-46.97342,687,138.986
352390,"Itu","Sao Paulo",-23.26544,-47.29975,587,640.719
352400,"Itupeva","Sao Paulo",-23.15341,-47.0557,672,200.816
352410,"Ituverava","Sao Paulo",-20.33629,-47.78042,610,704.659
352420,"Jaborandi","Sao Paulo",-20.68722,-48.41344,504,273.438
352430,"Jaboticabal","Sao Paulo",-21.25447,-48.32035,594,706.602
352440,"Jacarei","Sao Paulo",-23.30488,-45.96959,573,464.272
352450,"Jaci","Sao Paulo",-20.88409,-49.57334,542,145.133
352460,"Jacupiranga","Sao Paulo",-24.69815,-48.0047,44,704.19
352470,"Jaguari\u00fana","Sao Paulo",-22.70678,-46.98234,571,141.391
352480,"Jales","Sao Paulo",-20.26785,-50.55036,481,368.574
352490,"Jambeiro","Sao Paulo",-23.25658,-45.69366,702,184.413
352500,"Jandira","Sao Paulo",-23.52994,-46.90522,756,17.449
352510,"Jardinopolis","Sao Paulo",-21.02246,-47.76535,581,501.87
352520,"Jarinu","Sao Paulo",-23.10306,-46.73827,795,207.549
352530,"Ja\u00fa","Sao Paulo",-22.29579,-48.55814,526,687.103
352540,"Jeriquara","Sao Paulo",-20.31204,-47.58874,863,141.971
352550,"Joanopolis","Sao Paulo",-22.93068,-46.27342,924,374.281
352560,"Joao Ramalho","Sao Paulo",-22.25105,-50.76854,554,415.452
352570,"Jose Bonifacio","Sao Paulo",-21.05372,-49.68628,444,860.2
352580,"J\u00falio Mesquita","Sao Paulo",-22.01317,-49.79079,540,128.183
352585,"Jumirim","Sao Paulo",-23.08256,-47.79817,554,56.685
352590,"Jundiai","Sao Paulo",-23.18767,-46.88527,760,431.207
352600,"Junqueiropolis","Sao Paulo",-21.51128,-51.43401,430,582.565
352610,"Juquia","Sao Paulo",-24.3207,-47.63534,25,812.799
352620,"Juquitiba","Sao Paulo",-23.93569,-47.08159,717,522.169
352630,"Lagoinha","Sao Paulo",-23.08692,-45.19081,897,255.472
352640,"Laranjal Paulista","Sao Paulo",-23.05401,-47.83378,546,384.274
352650,"Lavinia","Sao Paulo",-21.16486,-51.0405,462,537.674
352660,"Lavrinhas","Sao Paulo",-22.5701,-44.89311,556,167.067
352670,"Leme","Sao Paulo",-22.18544,-47.38871,629,402.871
352680,"Lencois Paulista","Sao Paulo",-22.59751,-48.79868,549,809.541
352690,"Limeira","Sao Paulo",-22.56219,-47.40194,579,580.711
352700,"Lindoia","Sao Paulo",-22.52049,-46.66148,717,48.756
352710,"Lins","Sao Paulo",-21.67235,-49.75142,434,570.058
352720,"Lorena","Sao Paulo",-22.73169,-45.12425,530,414.16
352725,"Lourdes","Sao Paulo",-20.96539,-50.22666,399,113.94
352730,"Louveira","Sao Paulo",-23.08678,-46.94644,691,55.133
352740,"Lucelia","Sao Paulo",-21.72342,-51.01835,465,314.81
352750,"Lucianopolis","Sao Paulo",-22.43164,-49.52318,525,189.536
352760,"Luis Antonio","Sao Paulo",-21.55171,-47.70028,646,598.257
352770,"Luiziania","Sao Paulo",-21.6736,-50.32764,413,166.576
352780,"Lupercio","Sao Paulo",-22.41382,-49.82032,670,155.171
352790,"Lutecia","Sao Paulo",-22.34344,-50.38933,568,475.226
352800,"Macatuba","Sao Paulo",-22.50555,-48.71141,542,224.514
352810,"Macaubal","Sao Paulo",-20.80131,-49.9635,516,248.087
352820,"Macedonia","Sao Paulo",-20.15,-50.19763,516,327.567
352830,"Magda","Sao Paulo",-20.64348,-50.22754,503,312.282
352840,"Mairinque","Sao Paulo",-23.54746,-47.18448,862,210.149
352850,"Mairipora","Sao Paulo",-23.32246,-46.5902,793,320.697
352860,"Manduri","Sao Paulo",-23.00335,-49.31811,707,229.046
352870,"Maraba Paulista","Sao Paulo",-22.11033,-51.96847,396,919.519
352880,"Maracai","Sao Paulo",-22.61042,-50.66897,389,533.498
352885,"Marapoama","Sao Paulo",-21.25876,-49.14,451,111.267
352890,"Mariapolis","Sao Paulo",-21.79449,-51.1829,391,186.544
352900,"Marilia","Sao Paulo",-22.21493,-49.95165,657,1170.515
352910,"Marinopolis","Sao Paulo",-20.4394,-50.82568,409,77.827
352920,"Martinopolis","Sao Paulo",-22.14783,-51.17077,498,1253.564
352930,"Matao","Sao Paulo",-21.60299,-48.36775,578,524.899
352940,"Maua","Sao Paulo",-23.66933,-46.45826,789,61.909
352950,"Mendonca","Sao Paulo",-21.18016,-49.58202,477,195.151
352960,"Meridiano","Sao Paulo",-20.35411,-50.18183,518,228.199
352965,"Mesopolis","Sao Paulo",-19.96704,-50.62208,409,148.636
352970,"Miguelopolis","Sao Paulo",-20.17713,-48.02933,513,820.801
352980,"Mineiros do Tiete","Sao Paulo",-22.4117,-48.4518,681,213.242
352990,"Miracatu","Sao Paulo",-24.28393,-47.4571,34,1001.484
353000,"Mira Estrela","Sao Paulo",-19.98052,-50.13843,460,216.825
353010,"Mirandopolis","Sao Paulo",-21.13209,-51.10564,412,917.694
353020,"Mirante do Paranapanema","Sao Paulo",-22.29056,-51.90579,439,1238.931
353030,"Mirassol","Sao Paulo",-20.817,-49.51214,590,243.228
353040,"Mirassolandia","Sao Paulo",-20.61686,-49.46552,528,166.125
353050,"Mococa","Sao Paulo",-21.46899,-47.00717,634,855.156
353060,"Mogi das Cruzes","Sao Paulo",-23.52271,-46.19676,750,712.541
353070,"Mogi Guacu","Sao Paulo",-22.36572,-46.94447,607,812.753
353080,"Mogi Mirim","Sao Paulo",-22.4327,-46.95637,634,497.708
353090,"Mombuca","Sao Paulo",-22.92683,-47.56752,537,133.698
353100,"Moncoes","Sao Paulo",-20.85033,-50.09631,448,104.352
353110,"Mongagua","Sao Paulo",-24.09412,-46.61999,10,141.865
353120,"Monte Alegre do Sul","Sao Paulo",-22.68113,-46.68119,763,110.306
353130,"Monte Alto","Sao Paulo",-21.26386,-48.49665,722,346.95
353140,"Monte Aprazivel","Sao Paulo",-20.77214,-49.71412,480,495.559
353150,"Monte Azul Paulista","Sao Paulo",-20.90384,-48.64297,596,263.462
353160,"Monte Castelo","Sao Paulo",-21.29896,-51.56549,334,233.547
353170,"Monteiro Lobato","Sao Paulo",-22.95501,-45.84815,654,332.742
353180,"Monte Mor","Sao Paulo",-22.94552,-47.31327,548,240.566
353190,"Morro Agudo","Sao Paulo",-20.73266,-48.05759,555,1388.127
353200,"Morungaba","Sao Paulo",-22.88103,-46.79134,789,146.752
353205,"Motuca","Sao Paulo",-21.50761,-48.15066,619,228.7
353210,"Murutinga do Sul","Sao Paulo",-20.9943,-51.27714,403,250.873
353215,"Nantes","Sao Paulo",-22.62012,-51.23859,415,286.647
353220,"Narandiba","Sao Paulo",-22.40428,-51.52424,426,357.325
353230,"Natividade da Serra","Sao Paulo",-23.37579,-45.4464,751,833.372
353240,"Nazare Paulista","Sao Paulo",-23.1787,-46.40259,788,326.254
353250,"Neves Paulista","Sao Paulo",-20.84392,-49.63047,544,219.05
353260,"Nhandeara","Sao Paulo",-20.69482,-50.04027,528,436.159
353270,"Nipoa","Sao Paulo",-20.9139,-49.7809,443,137.609
353280,"Nova Alianca","Sao Paulo",-21.01373,-49.50714,484,217.515
353282,"Nova Campina","Sao Paulo",-24.12321,-48.90574,830,385.375
353284,"Nova Canaa Paulista","Sao Paulo",-20.3869,-50.94805,407,124.473
353286,"Nova Castilho","Sao Paulo",-20.76565,-50.34391,408,183.396
353290,"Nova Europa","Sao Paulo",-21.77892,-48.56214,499,160.25
353300,"Nova Granada","Sao Paulo",-20.53315,-49.32009,550,531.796
353310,"Nova Guataporanga","Sao Paulo",-21.32994,-51.64983,382,34.158
353320,"Nova Independencia","Sao Paulo",-21.10454,-51.49045,327,265.029
353325,"Novais","Sao Paulo",-20.99036,-48.91706,543,117.772
353330,"Nova Luzitania","Sao Paulo",-20.85661,-50.26583,438,73.816
353340,"Nova Odessa","Sao Paulo",-22.78279,-47.29363,561,73.788
353350,"Novo Horizonte","Sao Paulo",-21.46847,-49.22175,457,931.743
353360,"Nuporanga","Sao Paulo",-20.734,-47.74911,783,348.265
353370,"Ocaucu","Sao Paulo",-22.43886,-49.92737,526,301.036
